code_barre,url
4032254770992,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/josera_boites_chien/1242163
4060629079432,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012237
4011905317045,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_volaille/9980005586
5060978814462,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/ossature_articulations_chien/9980003049
4260488282282,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062259
4260101760845,https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/9980008546
8011391600177,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980061693
8785307392011,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980061328
4260697462048,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980063651
8606014105520,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/nourriture_humide/9980066323
4260361031341,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012243
8010276041036,https://www.zooplus.fr/shop/chiens/croquettes_chien/croquettes/9980066297
3700525917407,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980000764
4260488280578,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062347
3428170007334,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980001093
7311030412323,https://www.zooplus.fr/shop/chiens/croquettes_chien/bozita_croquettes_chien/bozita_croquettes_chien_adulte/525594
4030769504057,https://www.zooplus.fr/shop/chiens/friandises_chien/vegetarien/9980048619
742174259623,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980049545
4060629157031,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980064705
3605874118843,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980006918
4047459009969,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/adulte/9980066630
8683769631863,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_bandes/9980049673
4262500461033,https://www.zooplus.fr/shop/chiens/croquettes_chien/riche_en_viande/9980064482
4262437741802,https://www.zooplus.fr/shop/chiens/friandises_chien/chewies_friandises/2167925
4260488285269,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062255
52742069401,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980065187
3760240682134,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_agneau/9980006067
3700525918114,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980000730
3770026453094,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/hygiene_dentaire_chien/9980013411
4260541814900,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012222
4262500460500,https://www.zooplus.fr/shop/chiens/friandises_chien/viande_de_cerf/9980063660
4260650920769,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980001238
4260748893623,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/petit_chien/9980180067
4260488285344,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062348
3605874367470,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980014580
0064992541118,https://www.zooplus.fr/shop/chiens/croquettes_chien/9980002801
8021680751329,https://www.zooplus.fr/shop/chiens/friandises_chien/9980015231
5400585214611,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_volaille/9980005607
8683769688720,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980056149
64992512118,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980066194
3336024823620,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980057794
4060629153941,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/adulte/9980069067
5906679369200,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980000208
3561963600050,https://www.zooplus.fr/shop/chiens/croquettes_chien/virbac_vet_hpm/9980006751
8002754002233,https://www.zooplus.fr/shop/chiens/croquettes_chien/croquettes/9980012315
4260488284378,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062293
3700454550430,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980013860
4027941362291,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_os_chien/os_chien/642634
8410650626901,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/boites_chien_trainer_fitness_nova_foods/trainer_natural/2463248
3700469698226,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980000185
4060629098662,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012254
4260496594322,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980000705
8021680751978,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980015171
3666639133181,https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/9980069169
3700454505911,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980006731
3701730400647,https://www.zooplus.fr/shop/chiens/friandises_chien/lyophilisees/9980059623
5012113002845,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980000709
4260697463663,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980001704
5012113002753,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980000717
4260488282527,https://www.zooplus.fr/shop/chiens/friandises_chien/autruche/9980062337
3700062705178,https://www.zooplus.fr/shop/chiens/friandises_chien/biscuit_gateau_sec_friandises_chien/9980062489
0064992184209,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980002081
5425039486277,https://www.zooplus.fr/shop/chiens/croquettes_chien/edgard_cooper/9980002567
6152655660673,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980061321
8010276040084,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980066390
8023222272682,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980001939
3561963600418,https://www.zooplus.fr/shop/chiens/croquettes_chien/virbac_vet_hpm/9980052261
4060629079234,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012238
4015598013376,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980007966
